"source_id","relative_path","kind","bytes","sha256","git_state","provenance","license_status","disposition","direct_transfer_approved","notes"
"legacy-cad-2026-07-23","cad-file/dxf/raw/README.md","documentation","1747","7f7fd5e486410d52045781ff7579af3b07c9421df79f4b0bf168bd9dffb7e724","untracked","legacy-local-untracked","unverified-no-repo-license","reference_only","false","No direct transfer approved by M1."
"legacy-cad-2026-07-23","cad-file/dxf/raw/SUPPORT_SNAPSHOT.md","documentation","3977","18dc8a4197f87681d8d7c2f3bce6be3e1e6d3b659c22aa72e3e69b93cc8e6c10","untracked","legacy-local-untracked","unverified-no-repo-license","reference_only","false","No direct transfer approved by M1."
"legacy-cad-2026-07-23","cad-file/dxf/tools/README.md","documentation","38564","bcc0ad04276ea4adfcefd2e98383e26e00cde0e2a38a1b19a586bf1bd0eff361","untracked","legacy-local-untracked","unverified-no-repo-license","reference_only","false","No direct transfer approved by M1."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/Cargo.toml","metadata","127","60909bb59cc35d7ba51e777104917783f94631b3d0ee065da91b7dd3affd1b53","untracked","legacy-local-untracked","unverified-no-repo-license","reference_only","false","No direct transfer approved by M1."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/ascii.rs","production_code","7916","e4670e6c5fa8ee0b3f99fb8ed8ae068ed318d98f2fee6fea7757804ebd26c083","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/ascii_value.rs","production_code","8255","1c8f3b32ffd87adc2fac6eed21eb0e5e4618fc1b49fd3e88eae31c900563fab2","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/binary_chunk.rs","production_code","5045","018bc81977dfaf5a523c69c17086b1d6b6b67631f9fe632c942c11b69c31b5e7","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/binary_stream.rs","production_code","7815","2264368a0e288e60dfccf5aea5e74f37c96529b0d2ecbd1e3c42987552a22534","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/binary_validation.rs","production_code","4040","ac176264129a11331e11818ed5b6f86bcdcda16bf99499ec044e61a011dad96f","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/binary_values.rs","production_code","6656","e2796a022f538106da413cf58fff115e01aef32f3be7d4ef6c274a40c6923001","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/control_group.rs","production_code","3921","b9ff8b00eb9cc7d8eede0d623f02ca6a35c7a073b966f00f6757691bcc5ad9b4","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/dialect.rs","production_code","5101","4b2ea689f92c88996b224d8775bd2854db1010fdb7ff23ecc71057a83d42f515","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/document.rs","production_code","10293","ac3ce02bcd4f24675b2c71ffea049439773dae6484c7181e2cfce418398fc7a9","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/edit.rs","production_code","4035","02c94ade25ed97ec62bb3f25899ff1f363232d9fffe676555c582d6a32fff2f7","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/error.rs","production_code","9298","95be4286ac32fbf4e4faba97f47abb6096b08aa24f468d5fbfe5aeabd925be4d","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/extension_dictionary.rs","production_code","464","ab0603610b537eda8ad385358e30661c561406b7b12f673f886eda3fd9e31921","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/group_value.rs","production_code","7594","f945ceff776eafe454c16325a76ff6d7ebcdfcd33de93dd6d14be62af04a82c1","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/handle_reference.rs","production_code","1110","08552899533e3f423551f465b9b65c029a9cc3542141e199f709410e0b8eca4d","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/hatch.rs","production_code","8802","48d1d6d34ec54ffabbf8caa7f2c286acb4d8b8f5381815577d2074a54eb99b72","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/image.rs","production_code","10709","b99c91fa22ce46342a68486cf8af7a8c0bf1774ce7ee6fd1492b756e8ccd7284","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/index.rs","production_code","15858","5491b74da8e542e29ec7d7a8f9a2f3339989f6851c98d768d663a537b8a90a47","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/lib.rs","production_code","10601","774720073acd100b228676e2d797ad38691fba060f5eb90413db4061ba42bf48","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/pointer_context.rs","production_code","4544","ccbeabd0dd39cb8cc83c3e51b56105c17126da744d26bc0240e5f4fd9b1052fd","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/proxy.rs","production_code","6089","2481c005d350fd82841f96676f9fe49c6407a29108fbe42fbb51142288f43724","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/reactor.rs","production_code","398","230cbb4f1083e786ffd48fb332beef338916fcaf2e2e188699079d27593c3437","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/read_options.rs","production_code","1233","8424d5afc7ec129c449fe140c08f5b3db1c48d5e00a32659e7e6a419b16e6dc2","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/record_span.rs","production_code","2906","98662706f90bc366861ed07a1de7dd452b18a86cbff69cbea3107c01d4751747","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_block_ownership.rs","production_code","2190","209c8f13887a2897b86f4a5f83181775c70cb21a0529f2a0863d5c75fa4d5c26","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_block_placement.rs","production_code","12247","adba13b2e7a380bf1f50ca93c3230d8dc473374e61c580390215a09ea39f329c","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_block_placement_api.rs","production_code","513","6302e75a8b6cbc1ae3e8d11e359348aa42a9413644a255830f7b9f6586f70699","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_block_placement_validation.rs","production_code","4153","39fe24b6572ecacaca68f9b110c99a8841444ab2c2d00495f5244f7d4f13033a","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_blocks.rs","production_code","13535","63754dd1466ac5d2b234013f82068bafe40b8e0f706dbf4c22c1396bc39caca4","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_curved_geometry.rs","production_code","8322","a60f76e3dde21a1ad6e5a5697bb9d670ac062a259147271f2085f6e119cd3819","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_curved_validation.rs","production_code","4977","34880f517ca99bb24fdeeec2bb593a7a65a58fe72980e97345b4240ff058dcae","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_document.rs","production_code","13399","c3664556d4992f6b0709d2822d518b3573a46a22f778c3bb924368aee5e92429","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_edit_policy.rs","production_code","11206","08d7a18086acdd19c07b4836aacc065716238f57dbcfb580cc25bfabd52e7283","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_face.rs","production_code","10787","7616a4086206dd8b039df9c3c9e535d6d724d78e5aadd6e9ba8d3285c7a3cff5","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_header_topology.rs","production_code","2096","bee48f5d635b1f462cbcb3f5c37756990644912a20d2e054bc91cfe2c34013b9","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_helix_validation.rs","production_code","4677","ab894332b09034c0197ac1bf381e36c86722f8a1ff3d8d27c68eb0d6de674cd0","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_linear_geometry.rs","production_code","10649","5c9c86b9aa5fe7ac29eadbb3afb7d29093148a467485251f645b88c15aee030e","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_lwpolyline.rs","production_code","9974","d6cb8baadd6cec8ccb2b4cda17a16b85092a04ede6cac6261eade933f350b7f5","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_lwpolyline_decode.rs","production_code","3228","b2df657737b19d31d933f63ccdaa7df2e650fefd8d2280aff2dae559335fa55b","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_lwpolyline_validation.rs","production_code","3415","c9e06eb1633db7a240a3048fc41aa34c44bef4dbd1ba06532f443bcafee3c58d","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_mesh.rs","production_code","3840","de0e868668f4fd10db9d68501ac3d788fc23c198fc8344c875962d72182dbff5","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_mesh_decode.rs","production_code","10898","7f0d4c945fa817ab24916cedb53b85661a2a613e4b5d2d267387e969e67e933d","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_mesh_validation.rs","production_code","8454","5caf064a37217f53f351ad3a671f45a518cb40866c429ad68d540e6ed9a9b03f","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_objects.rs","production_code","11225","2d2e8563edd67f9baf185b8c11ff3e8c8a820c293ac1f5db2e47755c112b3fd3","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_polyline.rs","production_code","12094","3e86ab5fec968ca076e09d93be2baf9b3417c6713d5dd31ade553c8de1d4eccc","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_polyline_decode.rs","production_code","3257","bed674c6f8ae3878755db4520925ea8c89a79f91a12b94d3061c25d7860a18fe","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_polyline_validation.rs","production_code","9158","16f453b4ab3241e2141f65e5bbc1884f8823d42c6305e17c75adbe4e9ed909c7","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_spline.rs","production_code","6397","2ffabd938f01594f70a9edd87b84bfa5c2b92472c8d83f7eb2e0ec9e2b1587f2","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_spline_decode.rs","production_code","10162","a8dd9117f21d44497eb9b620c6aa1ca539f7c3658de7bb3b94e599c63635c4fc","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_spline_validation.rs","production_code","7782","f1d1e07660ed61dae2ed0170817a4947bd55b589397e59964ccb932183258104","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_spline_value.rs","production_code","3059","be6a0637024516730bd94e2df612adf6ed105a266a71196b7ebb484ed78123c7","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_standard_references.rs","production_code","11646","955440e07b076fd54635a2834ee5279fba6d77d06428d273dc332a775c67297f","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_structure.rs","production_code","12658","fd822080b96e1dd66aa959156f4c0725ae3117377be07bb798fecd4c4353d72f","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_text.rs","production_code","10794","35d392c6b360aadad80fcf3c0f44033e299c6d17178f1f0468de0a3a569b517b","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_text_decode.rs","production_code","16365","fce61acba45713973e93d9b6ea81c3c355ad33aa282483a26051e7f2608704f9","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_text_validation.rs","production_code","11532","9b177d5c5fe92f671d91b6400e80e721d59c6195a8de372612299aae07225f2a","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_topology.rs","production_code","13185","f5a1bc652e36cb2bfd47d4c376ecc93edeacfa584abf191a98fe9a9a61f35f5a","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/semantic_value.rs","production_code","5901","ea9d51df51c890554e5c58e5964387ee575e9380fc7db72fbf97b2ad2e676805","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/source_id.rs","production_code","1859","01cd99307ae8314096d53715321ee481032aeb2b202ca802a700b01d01027c75","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/src/xdata.rs","production_code","3024","8bfc1933e3568a6e3cc9eb35627f5a30a31efa0a63e6b352fd82102bfc6da365","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/binary_dialect_matrix_tests.rs","test","6239","8b8408619e98a2634f6cd726b981a133aa369ab7598ca8a600e9b49de71377c6","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/binary_stream_tests.rs","test","8744","307a596707f46877222bc4756656f7836f0bbb2d21d1db9b30feeb8f5ebd1bd4","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/dialect_registry_tests.rs","test","3375","2364cfe83f30033bcdc420a19fad4b056ff301b08933d5cd0ac74b9ae3b0c5ea","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/document_symbol_semantics_tests.rs","test","5498","2c14228df4530211845942d4056c756618a4369f96560a6a611db2f0363aa16a","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/group_code_validation_tests.rs","test","918","3b9af2e4525ab7bc903446ce989392c6e49c9f0473b38f552585e3af8fa2e98d","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/lossless_tests.rs","test","32034","083bcb66c54ca33942ce9ecd207c278058d92e1ad840336f0806fda83fb86076","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/pointer_context_tests.rs","test","2116","ad79afdedbb690ba61c07f9479d65626cc37e4de8cb5af6bbf1ed533ab0cc860","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/property_tests.rs","test","2600","ff6a33bf1d6c82613416e97c46f2f9e4849212463baf085a0918bb51ee505451","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/section_validation_tests.rs","test","938","50fd1af5b7aea2c0ee311efe1511ee29f9c9c5e82f849d0edb39b55b5fb49bd9","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_block_insert_tests.rs","test","5965","925f0f0442279fe3c53397be63a496b5d44d2a89657dee0785989fe85c480093","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_block_placement_tests.rs","test","5850","a57c196ac0933020c9e69065c85f4f4791d711740750d920b028fe48c57b1717","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_curved_geometry_tests.rs","test","4524","a3cddaf008f6c58196451f27e8e29884f2b34d39faacd59699a86a6165accd4e","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_document_tests.rs","test","3947","ed09db5185105b5eebacd6822976575ac4d08bc2fe689b5f77d6a0007235bef7","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_edit_policy_tests.rs","test","6483","16bbdcc5173702c1fb86c00e393c1426a020b88c252c36c2c079156bfa7b626f","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_face_tests.rs","test","4742","75a71d9961c45c899621a7c457bb503d13f5eb750b265a3c5dfea53739db73e4","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_handle_topology_tests.rs","test","3225","d05e4f8fffa6f9ff8a5d14a862b71dc0d9bd2ae4c19a9cdd3a3e225136c18c3c","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_index_interface_tests.rs","test","1049","96578b11937d41f545f0fc7127e14e8ec3805d0e3aea45683abd46716d96d5c2","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_linear_geometry_tests.rs","test","4447","5315b2f66b2ee51a98698fcb1d4f277ffa2f9709a456f8e568cf7eb1b0a04967","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_lwpolyline_tests.rs","test","3790","9c7886b9c46b2c76ed6837362a03011b059dd8533ca702d9ef75d33a8255785b","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_mesh_tests.rs","test","4352","83f0bf4f75a8b41d25fd464446fa45f37ece5e108122d6ca7a5124b5ded3ddaf","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_object_views_tests.rs","test","4626","4c521738471e1a4fd04c5506fdedbad8bc1c2d020a0c8bd39a37b0be5565a1b3","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_polyline_tests.rs","test","5515","00ea84b464753242f942bebff0a3ce1dbcc8065dc172a8d8642b744b41801c3b","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_spline_tests.rs","test","7010","52dceb7f9f9e16581db68683bdfbf8bf1ff7052e432556c589932d00934df0ec","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_standard_reference_tests.rs","test","4343","854d433448bede0eac2e7c2f2b59cc4ce190784a9f24a491ec89dfd04969ceaa","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/semantic_text_tests.rs","test","10788","08341bc09ade464c7ebf6e1235ffb27595b214a3d0192459c1f6b4e41f863306","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/support/binary_fixture_builder.rs","test","3721","5b7ebcf9e914a1f5394c1278342ef9614cfd34c284747a1df0c5e25570a862a6","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/support/mod.rs","test","32","9ff2465dad7040300877a228df7034ff4029ae3e2f6e0368cbe6486f83272bc8","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/typed_ascii_value_tests.rs","test","6263","d6f154aa9014fd3d914579bccbbd5085dd860df92e455144e53eabacb7b3966e","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf-lossless/tests/typed_binary_value_tests.rs","test","4673","4c53019ef75bf25cce0fa501d0da511c9cc39eb54e36fe89a0085dacc801859c","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-dxf/Cargo.toml","metadata","126","602aaee8c618643305e632bd2305d2f372c81a9019b6f5933b48aa5f749a45aa","tracked_clean","legacy-git-history","unverified-no-repo-license","reference_only","false","No direct transfer approved by M1."
